date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:27:21	21592/21592	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jul%202023%2015:29:29%20GMT	https://nailzbydev.com/cdn/shop/files/image_e76021cc-3e0d-4f0b-a5bb-042bf1eb2a7b_110x110@2x.jpg?v=1684937587	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_e76021cc-3e0d-4f0b-a5bb-042bf1eb2a7b_110x110@2x79fe.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection-15-ml)
21:27:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:27:21%20GMT	http://nailzbydev.com/cdn/shop/files/image_fd1a0450-9050-45e5-81c8-9abee427109f_1024x1024@2x.jpg?v=1684937587	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_fd1a0450-9050-45e5-81c8-9abee427109f_1024x1024@2x79fe.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection-15-ml)
21:27:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:27:24%20GMT	http://nailzbydev.com/cdn/shop/files/image_fd1a0450-9050-45e5-81c8-9abee427109f_110x110@2x.jpg?v=1684937587	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_fd1a0450-9050-45e5-81c8-9abee427109f_110x110@2x79fe.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection-15-ml)
21:27:25	493133/493133	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2003:27:24%20GMT	https://nailzbydev.com/cdn/shop/files/image_fd1a0450-9050-45e5-81c8-9abee427109f_1024x1024@2x.jpg?v=1684937587	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_fd1a0450-9050-45e5-81c8-9abee427109f_1024x1024@2x79fe.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection-15-ml)
21:27:26	18945/18945	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jul%202023%2015:29:25%20GMT	https://nailzbydev.com/cdn/shop/files/image_fd1a0450-9050-45e5-81c8-9abee427109f_110x110@2x.jpg?v=1684937587	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_fd1a0450-9050-45e5-81c8-9abee427109f_110x110@2x79fe.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection-15-ml)
21:27:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:27:26%20GMT	http://nailzbydev.com/cdn/shop/files/image_dd54d5f8-2816-40ca-b4ff-4aacea15e0c1_1024x1024@2x.jpg?v=1684937587	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_dd54d5f8-2816-40ca-b4ff-4aacea15e0c1_1024x1024@2x79fe.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection-15-ml)
21:27:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:27:29%20GMT	http://nailzbydev.com/cdn/shop/files/image_dd54d5f8-2816-40ca-b4ff-4aacea15e0c1_110x110@2x.jpg?v=1684937587	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_dd54d5f8-2816-40ca-b4ff-4aacea15e0c1_110x110@2x79fe.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection-15-ml)
21:27:32	440160/440160	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2003:27:28%20GMT	https://nailzbydev.com/cdn/shop/files/image_dd54d5f8-2816-40ca-b4ff-4aacea15e0c1_1024x1024@2x.jpg?v=1684937587	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_dd54d5f8-2816-40ca-b4ff-4aacea15e0c1_1024x1024@2x79fe.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection-15-ml)
21:27:33	18713/18713	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jul%202023%2015:29:22%20GMT	https://nailzbydev.com/cdn/shop/files/image_dd54d5f8-2816-40ca-b4ff-4aacea15e0c1_110x110@2x.jpg?v=1684937587	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_dd54d5f8-2816-40ca-b4ff-4aacea15e0c1_110x110@2x79fe.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection-15-ml)
21:27:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:27:33%20GMT	http://nailzbydev.com/cdn/shop/files/image_55de05ab-3391-4f89-a0d0-b6b383477ea1_1024x1024@2x.webp?v=1684937587	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_55de05ab-3391-4f89-a0d0-b6b383477ea1_1024x1024@2x79fe.webp	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection-15-ml)
21:27:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:27:35%20GMT	http://nailzbydev.com/cdn/shop/files/image_55de05ab-3391-4f89-a0d0-b6b383477ea1_110x110@2x.webp?v=1684937587	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_55de05ab-3391-4f89-a0d0-b6b383477ea1_110x110@2x79fe.webp	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection-15-ml)
21:27:35	222397/222397	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2003:27:35%20GMT	https://nailzbydev.com/cdn/shop/files/image_55de05ab-3391-4f89-a0d0-b6b383477ea1_1024x1024@2x.webp?v=1684937587	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_55de05ab-3391-4f89-a0d0-b6b383477ea1_1024x1024@2x79fe.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection-15-ml)
21:27:35	17631/17631	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jul%202023%2014:59:13%20GMT	https://nailzbydev.com/cdn/shop/files/image_55de05ab-3391-4f89-a0d0-b6b383477ea1_110x110@2x.webp?v=1684937587	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_55de05ab-3391-4f89-a0d0-b6b383477ea1_110x110@2x79fe.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection-15-ml)
21:27:36	755/755	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2013%20Jul%202023%2003:27:36%20GMT	http://pinterest.com/pin/create/button/?url=https://nailzbydev.com/products/trippy-gel-full-collection-15-ml&media=//nailzbydev.com/cdn/shop/files/image_d8c019f8-7b1d-4c7b-baab-73d1aa920aa5_1024x1024.jpg?v=1684937587&description=TRIPPY%20GEL%20FULL%20COLLECTION%20-%2015%20ML	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/pinterest.com/pin/create/button/index216a.html	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection-15-ml)
21:27:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:27:36%20GMT	http://nailzbydev.com/cdn/shop/products/image_f469a114-bce0-44b9-b0d6-38912a2db3a8_1200x1200.jpg?v=1684938150	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_f469a114-bce0-44b9-b0d6-38912a2db3a8_1200x1200438e.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:37	174727/174727	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:e86ad42cc4adbe1e9a9b9b62d2832ed9%22	https://nailzbydev.com/products/trippy-gel-full-collection	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/products/trippy-gel-full-collection.html	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:27:38%20GMT	http://nailzbydev.com/cdn/shop/products/image_b43a0b1b-54c4-49a1-bc94-9f336ba710fc_1200x1200.jpg?v=1684938150	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_b43a0b1b-54c4-49a1-bc94-9f336ba710fc_1200x1200438e.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:39	272876/272876	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2003:27:38%20GMT	https://nailzbydev.com/cdn/shop/products/image_f469a114-bce0-44b9-b0d6-38912a2db3a8_1200x1200.jpg?v=1684938150	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_f469a114-bce0-44b9-b0d6-38912a2db3a8_1200x1200438e.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:27:40%20GMT	http://nailzbydev.com/cdn/shop/files/image_4191829b-1889-46f0-b44e-4e09de1bba7b_1200x1200.jpg?v=1684938150	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_4191829b-1889-46f0-b44e-4e09de1bba7b_1200x1200438e.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:41	320717/320717	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2003:27:39%20GMT	https://nailzbydev.com/cdn/shop/products/image_b43a0b1b-54c4-49a1-bc94-9f336ba710fc_1200x1200.jpg?v=1684938150	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_b43a0b1b-54c4-49a1-bc94-9f336ba710fc_1200x1200438e.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:42	231220/231220	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2003:27:42%20GMT	https://nailzbydev.com/cdn/shop/files/image_4191829b-1889-46f0-b44e-4e09de1bba7b_1200x1200.jpg?v=1684938150	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_4191829b-1889-46f0-b44e-4e09de1bba7b_1200x1200438e.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:43	164201/164201	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:63d1b4824710a679c72afc8fdbacae58%22	https://nailzbydev.com/en-ca/products/trippy-gel-full-collection	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-ca/products/trippy-gel-full-collection.html	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:43	163663/163663	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:adae064d490d25933ae6eb1e9a39680a%22	https://nailzbydev.com/en-gb/products/trippy-gel-full-collection	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/products/trippy-gel-full-collection.html	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:44	164202/164202	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:1709e3c407ff1663e4bd6a902a13ddc8%22	https://nailzbydev.com/en-au/products/trippy-gel-full-collection	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-au/products/trippy-gel-full-collection.html	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:45	1980/1980	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:a41c4b0fdf405e4e29e71a07cc269300%22	https://nailzbydev.com/products/trippy-gel-full-collection.oembed	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/products/trippy-gel-full-collection.oembed	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:27:44%20GMT	http://nailzbydev.com/cdn/shop/products/image_f469a114-bce0-44b9-b0d6-38912a2db3a8_300x300.jpg?v=1684938150	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_f469a114-bce0-44b9-b0d6-38912a2db3a8_300x300438e.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:45	30007/30007	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2000:32:38%20GMT	https://nailzbydev.com/cdn/shop/products/image_f469a114-bce0-44b9-b0d6-38912a2db3a8_300x300.jpg?v=1684938150	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_f469a114-bce0-44b9-b0d6-38912a2db3a8_300x300438e.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:27:45%20GMT	http://nailzbydev.com/cdn/shop/products/image_b43a0b1b-54c4-49a1-bc94-9f336ba710fc_300x300.jpg?v=1684938150	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_b43a0b1b-54c4-49a1-bc94-9f336ba710fc_300x300438e.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:46	47364/47364	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2000:32:38%20GMT	https://nailzbydev.com/cdn/shop/products/image_b43a0b1b-54c4-49a1-bc94-9f336ba710fc_300x300.jpg?v=1684938150	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_b43a0b1b-54c4-49a1-bc94-9f336ba710fc_300x300438e.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:27:46%20GMT	http://nailzbydev.com/cdn/shop/products/image_b43a0b1b-54c4-49a1-bc94-9f336ba710fc_{width}x.jpg?v=1684938150	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_b43a0b1b-54c4-49a1-bc94-9f336ba710fc_{width}x438e.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:48	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2003:27:48%20GMT	https://nailzbydev.com/cdn/shop/products/image_b43a0b1b-54c4-49a1-bc94-9f336ba710fc_%7Bwidth%7Dx.jpg?v=1684938150	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_b43a0b1b-54c4-49a1-bc94-9f336ba710fc_{width}x438e.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:27:48%20GMT	http://nailzbydev.com/cdn/shop/files/image_4191829b-1889-46f0-b44e-4e09de1bba7b_300x300.jpg?v=1684938150	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_4191829b-1889-46f0-b44e-4e09de1bba7b_300x300438e.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:49	32855/32855	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2003:27:48%20GMT	https://nailzbydev.com/cdn/shop/files/image_4191829b-1889-46f0-b44e-4e09de1bba7b_300x300.jpg?v=1684938150	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_4191829b-1889-46f0-b44e-4e09de1bba7b_300x300438e.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:27:49%20GMT	http://nailzbydev.com/cdn/shop/files/image_4191829b-1889-46f0-b44e-4e09de1bba7b_{width}x.jpg?v=1684938150	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_4191829b-1889-46f0-b44e-4e09de1bba7b_{width}x438e.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:49	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2003:27:49%20GMT	https://nailzbydev.com/cdn/shop/files/image_4191829b-1889-46f0-b44e-4e09de1bba7b_%7Bwidth%7Dx.jpg?v=1684938150	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_4191829b-1889-46f0-b44e-4e09de1bba7b_{width}x438e.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:27:49%20GMT	http://nailzbydev.com/cdn/shop/products/image_15548b61-c487-4b4f-9e67-30a0563e081b_300x300.jpg?v=1684938150	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_15548b61-c487-4b4f-9e67-30a0563e081b_300x300438e.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:50	37242/37242	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2000:32:38%20GMT	https://nailzbydev.com/cdn/shop/products/image_15548b61-c487-4b4f-9e67-30a0563e081b_300x300.jpg?v=1684938150	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_15548b61-c487-4b4f-9e67-30a0563e081b_300x300438e.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:27:50%20GMT	http://nailzbydev.com/cdn/shop/products/image_15548b61-c487-4b4f-9e67-30a0563e081b_{width}x.jpg?v=1684938150	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_15548b61-c487-4b4f-9e67-30a0563e081b_{width}x438e.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:51	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2003:27:51%20GMT	https://nailzbydev.com/cdn/shop/products/image_15548b61-c487-4b4f-9e67-30a0563e081b_%7Bwidth%7Dx.jpg?v=1684938150	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_15548b61-c487-4b4f-9e67-30a0563e081b_{width}x438e.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:27:51%20GMT	http://nailzbydev.com/cdn/shop/files/image_4ec7021a-bca9-47c5-903e-8e337552a8a8_300x300.jpg?v=1682703208	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_4ec7021a-bca9-47c5-903e-8e337552a8a8_300x300b5cc.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:52	30252/30252	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2000:32:38%20GMT	https://nailzbydev.com/cdn/shop/files/image_4ec7021a-bca9-47c5-903e-8e337552a8a8_300x300.jpg?v=1682703208	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_4ec7021a-bca9-47c5-903e-8e337552a8a8_300x300b5cc.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:27:52%20GMT	http://nailzbydev.com/cdn/shop/files/image_4ec7021a-bca9-47c5-903e-8e337552a8a8_{width}x.jpg?v=1682703208	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_4ec7021a-bca9-47c5-903e-8e337552a8a8_{width}xb5cc.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:52	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2003:27:52%20GMT	https://nailzbydev.com/cdn/shop/files/image_4ec7021a-bca9-47c5-903e-8e337552a8a8_%7Bwidth%7Dx.jpg?v=1682703208	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_4ec7021a-bca9-47c5-903e-8e337552a8a8_{width}xb5cc.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:27:52%20GMT	http://nailzbydev.com/cdn/shop/products/image_fd38a6c9-f1bd-4b8e-96af-107c8c3deba7_300x300.webp?v=1682703208	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_fd38a6c9-f1bd-4b8e-96af-107c8c3deba7_300x300b5cc.webp	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:53	27318/27318	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202023%2018:53:13%20GMT	https://nailzbydev.com/cdn/shop/products/image_fd38a6c9-f1bd-4b8e-96af-107c8c3deba7_300x300.webp?v=1682703208	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_fd38a6c9-f1bd-4b8e-96af-107c8c3deba7_300x300b5cc.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:27:53%20GMT	http://nailzbydev.com/cdn/shop/products/image_f469a114-bce0-44b9-b0d6-38912a2db3a8_530x@2x.jpg?v=1684938150	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_f469a114-bce0-44b9-b0d6-38912a2db3a8_530x@2x438e.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:27:55%20GMT	http://nailzbydev.com/cdn/shop/products/image_f469a114-bce0-44b9-b0d6-38912a2db3a8_1024x1024@2x.jpg?v=1684938150	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_f469a114-bce0-44b9-b0d6-38912a2db3a8_1024x1024@2x438e.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:55	224264/224264	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2003:27:55%20GMT	https://nailzbydev.com/cdn/shop/products/image_f469a114-bce0-44b9-b0d6-38912a2db3a8_530x@2x.jpg?v=1684938150	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_f469a114-bce0-44b9-b0d6-38912a2db3a8_530x@2x438e.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
21:27:56	489301/489301	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2000:32:40%20GMT	https://nailzbydev.com/cdn/shop/products/image_f469a114-bce0-44b9-b0d6-38912a2db3a8_1024x1024@2x.jpg?v=1684938150	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_f469a114-bce0-44b9-b0d6-38912a2db3a8_1024x1024@2x438e.jpg	(from https://nailzbydev.com/collections/frontpage/products/trippy-gel-full-collection)
